REFERENCNECISLO;POHLAVIE;VEK;STAVDOKLADU;DANCELKOM;UHRADENACIASTKA;UHRADENACIASTKADOSPLATNOSTI;UHRADENACIASTKAPOSPLATNOSTI;ZOSTAVAUHRADIT;CISLOSPRAVKYNE;INTERVENCIA;PRIZNANIE2021A
122588;zena;50;Z;220.5700;219.9600;219.9600;0.0000;0.6100;14;Export DZN E;0
122589;zena;46;P;83.6000;83.6000;83.6000;0.0000;0.0000;14;Export DZN E;0
122590;zena;59;P;80.8400;80.8400;80.8400;0.0000;0.0000;22;Export DZN E;0
122591;zena;52;P;48.6000;48.6000;48.6000;0.0000;0.0000;14;Export DZN E;0
122592;muz;42;P;33.3200;33.3200;33.3200;0.0000;0.0000;14;Export DZN E;0
122593;muz;41;P;62.1000;62.1000;62.1000;0.0000;0.0000;14;Export DZN E;0
122594;zena;37;P;105.4700;105.4700;105.4700;0.0000;0.0000;17;Export DZN E;0
122595;zena;45;P;66.5000;66.5000;66.5000;0.0000;0.0000;14;Export DZN E;0
122596;muz;59;Z;59.4000;59.4000;59.4000;0.0000;0.0000;17;Export DZN E;0
122597;muz;61;P;170.4600;170.4600;170.4600;0.0000;0.0000;22;Export DZN E;0
122598;zena;54;Z;196.8300;3.1700;3.1700;0.0000;193.6600;22;Export DZN E;0
122599;muz;39;Z;137.1900;137.1900;137.1900;0.0000;0.0000;14;Export DZN E;0
122600;muz;44;P;139.4600;139.4600;139.4600;0.0000;0.0000;14;Export DZN E;0
122601;muz;42;Z;66.5000;66.5000;44.3200;22.1800;0.0000;14;Export DZN E;0
122602;muz;46;P;141.6700;141.6700;141.6700;0.0000;0.0000;17;Export DZN E;0
122603;zena;44;P;64.8800;64.8800;64.8800;0.0000;0.0000;9;Export DZN D;0
122604;muz;59;P;148.1200;148.1200;148.1200;0.0000;0.0000;22;Export DZN E;0
122605;muz;61;Z;41.8000;41.8000;27.8600;13.9400;0.0000;22;Export DZN E;0
122606;zena;61;P;50.3500;50.3500;50.3500;0.0000;0.0000;17;Export DZN E;0
122607;zena;43;Z;63.9000;21.3000;21.3000;0.0000;42.6000;14;Export DZN E;0
122608;zena;62;P;61.7500;61.7500;61.7500;0.0000;0.0000;22;Export DZN E;0
122609;zena;68;Z;23.2000;0.0000;0.0000;0.0000;23.2000;14;Export DZN E;0
122610;zena;39;P;34.2000;34.2000;34.2000;0.0000;0.0000;14;Export DZN E;0
122611;zena;56;P;67.5000;67.5000;67.5000;0.0000;0.0000;22;Export DZN E;0
122612;zena;92;P;46.1700;46.1700;46.1700;0.0000;0.0000;9;Export DZN D;0
122613;zena;42;P;75.6000;75.6000;75.6000;0.0000;0.0000;30;Export DZN A;0
122614;muz;72;P;25.2000;25.2000;25.2000;0.0000;0.0000;9;Export DZN D;0
122615;zena;57;P;56.7000;56.7000;56.7000;0.0000;0.0000;29;Export DZN A;0
122616;muz;46;Z;176.8400;176.4000;176.4000;0.0000;0.4400;9;Export DZN D;0
122617;muz;55;Z;115.9600;113.0500;113.0500;0.0000;2.9100;14;Export DZN E;0
122618;muz;58;P;32.4000;32.4000;32.4000;0.0000;0.0000;9;Export DZN D;0
122619;muz;64;P;27.0000;27.0000;27.0000;0.0000;0.0000;22;Export DZN E;0
122620;muz;50;P;159.3400;159.3400;159.3400;0.0000;0.0000;17;Export DZN E;0
122621;muz;52;Z;100.4300;62.9500;62.9500;0.0000;37.4800;9;Export DZN D;0
122622;zena;48;P;38.0000;38.0000;38.0000;0.0000;0.0000;14;Export DZN E;0
122623;zena;58;P;27.0000;27.0000;27.0000;0.0000;0.0000;9;Export DZN D;0
122624;muz;49;P;38.8700;38.8700;38.8700;0.0000;0.0000;30;Export DZN A;0
122625;zena;73;P;19.8000;19.8000;19.8000;0.0000;0.0000;17;Export DZN E;0
122626;zena;47;P;125.6300;125.6300;125.6300;0.0000;0.0000;30;Export DZN A;0
122627;zena;44;Z;49.5000;49.5000;33.0000;16.5000;0.0000;22;Export DZN E;0
122628;muz;51;P;49.5000;49.5000;49.5000;0.0000;0.0000;14;Export DZN E;0
122629;muz;42;P;5544.8500;5544.8500;5544.8500;0.0000;0.0000;17;Export DZN E;0
122630;zena;56;P;63.0000;63.0000;63.0000;0.0000;0.0000;22;Export DZN E;0
122631;zena;57;P;65.7000;65.7000;65.7000;0.0000;0.0000;22;Export DZN E;0
122632;muz;48;P;97.2600;97.2600;97.2600;0.0000;0.0000;17;Export DZN E;0
122633;zena;64;P;30.6000;30.6000;30.6000;0.0000;0.0000;22;Export DZN E;0
122634;zena;40;P;192.3400;192.3400;192.3400;0.0000;0.0000;14;Export DZN E;0
122635;zena;48;P;80.1000;80.1000;80.1000;0.0000;0.0000;17;Export DZN E;0
122636;zena;65;P;63.0000;63.0000;63.0000;0.0000;0.0000;17;Export DZN E;0
122637;zena;46;P;45.0000;45.0000;45.0000;0.0000;0.0000;22;Export DZN E;0
122638;muz;55;P;10.9900;10.9900;10.9900;0.0000;0.0000;9;Export DZN D;0
122639;zena;67;P;25.0800;25.0800;25.0800;0.0000;0.0000;30;Export DZN A;0
122640;zena;46;P;53.1000;53.1000;53.1000;0.0000;0.0000;22;Export DZN E;0
122641;muz;62;P;37.8000;37.8000;37.8000;0.0000;0.0000;14;Export DZN E;0
122642;zena;43;P;49.8600;49.8600;49.8600;0.0000;0.0000;17;Export DZN E;0
122643;zena;47;P;337.5100;337.5100;337.5100;0.0000;0.0000;22;Export DZN E;0
122644;muz;43;P;69.3000;69.3000;69.3000;0.0000;0.0000;22;Export DZN E;0
122645;muz;51;P;101.4000;101.4000;101.4000;0.0000;0.0000;14;Export DZN E;0
122646;zena;83;P;12.9600;12.9600;12.9600;0.0000;0.0000;22;Export DZN E;0
122647;zena;49;P;141.5500;141.5500;141.5500;0.0000;0.0000;30;Export DZN A;0
122648;muz;58;P;114.3000;114.3000;114.3000;0.0000;0.0000;22;Export DZN E;0
122649;zena;61;P;22.1100;22.1100;22.1100;0.0000;0.0000;17;Export DZN E;0
122650;zena;40;P;164.1500;164.1500;164.1500;0.0000;0.0000;22;Export DZN E;0
122651;muz;78;P;89.6200;89.6200;89.6200;0.0000;0.0000;31;Export DZN A;0
122652;zena;40;P;96.7600;96.7600;96.7600;0.0000;0.0000;29;Export DZN A;0
122653;muz;39;P;48.6000;48.6000;48.6000;0.0000;0.0000;22;Export DZN E;0
122654;zena;44;P;95.2600;95.2600;95.2600;0.0000;0.0000;9;Export DZN D;0
122655;zena;42;P;118.8000;118.8000;118.8000;0.0000;0.0000;22;Export DZN E;0
122656;muz;58;P;31.3500;31.3500;31.3500;0.0000;0.0000;14;Export DZN E;0
122657;zena;70;P;21.2000;21.2000;21.2000;0.0000;0.0000;14;Export DZN E;0
122658;zena;44;P;70.3000;70.3000;70.3000;0.0000;0.0000;22;Export DZN E;0
122659;muz;39;P;172.0000;172.0000;172.0000;0.0000;0.0000;22;Export DZN E;0
122660;muz;47;P;57.6000;57.6000;57.6000;0.0000;0.0000;22;Export DZN E;0
122661;muz;47;P;335.8000;335.8000;335.8000;0.0000;0.0000;29;Export DZN A;0
122662;zena;40;P;42.7500;42.7500;42.7500;0.0000;0.0000;17;Export DZN E;0
122663;zena;42;P;22.8000;22.8000;22.8000;0.0000;0.0000;22;Export DZN E;1
122664;zena;43;Z;136.8000;45.0000;45.0000;0.0000;91.8000;17;Export DZN E;0
122665;zena;58;P;46.5500;46.5500;46.5500;0.0000;0.0000;22;Export DZN E;0
122666;zena;44;P;355.2900;355.2900;355.2900;0.0000;0.0000;29;Export DZN A;0
122667;zena;69;P;63.8700;63.8700;63.8700;0.0000;0.0000;17;Export DZN E;0
122668;muz;43;P;136.5900;136.5900;136.5900;0.0000;0.0000;17;Export DZN E;0
122669;muz;55;P;517.9600;517.9600;517.9600;0.0000;0.0000;17;Export DZN E;0
122670;muz;40;P;127.4300;127.4300;127.4300;0.0000;0.0000;17;Export DZN E;0
122671;muz;42;P;36.1000;36.1000;36.1000;0.0000;0.0000;17;Export DZN E;0
122672;zena;53;Z;59.4000;59.4000;39.6000;19.8000;0.0000;29;Export DZN A;0
122673;zena;55;P;22.3200;22.3200;22.3200;0.0000;0.0000;22;Export DZN E;0
122674;muz;37;P;70.1700;70.1700;70.1700;0.0000;0.0000;17;Export DZN E;0
122675;muz;51;P;287.7700;287.7700;287.7700;0.0000;0.0000;17;Export DZN E;0
122676;muz;47;P;48.7000;48.7000;48.7000;0.0000;0.0000;17;Export DZN E;0
122677;zena;47;P;35.5300;35.5300;35.5300;0.0000;0.0000;14;Export DZN E;0
122678;zena;45;P;263.9000;263.9000;263.9000;0.0000;0.0000;22;Export DZN E;0
122679;muz;70;P;53.1700;53.1700;53.1700;0.0000;0.0000;9;Export DZN D;0
122680;zena;45;P;50.8100;50.8100;50.8100;0.0000;0.0000;22;Export DZN E;0
122681;zena;43;P;63.6500;63.6500;63.6500;0.0000;0.0000;31;Export DZN A;0
122682;zena;67;P;156.1900;156.1900;156.1900;0.0000;0.0000;30;Export DZN A;0
122683;muz;50;Z;61.2000;0.0000;0.0000;0.0000;61.2000;9;Export DZN D;0
122684;muz;36;P;43.2400;43.2400;43.2400;0.0000;0.0000;9;Export DZN D;0
122685;zena;65;P;67.5000;67.5000;67.5000;0.0000;0.0000;9;Export DZN D;0
122686;muz;34;P;60.0000;60.0000;60.0000;0.0000;0.0000;9;Export DZN D;0
122687;muz;39;P;98.2100;98.2100;98.2100;0.0000;0.0000;9;Export DZN D;0
122688;zena;71;P;46.5500;46.5500;46.5500;0.0000;0.0000;9;Export DZN D;0
122689;zena;62;P;37.0500;37.0500;37.0500;0.0000;0.0000;9;Export DZN D;0
122690;zena;76;Z;63.6700;21.2300;21.2300;0.0000;42.4400;9;Export DZN D;0
122691;muz;44;P;59.4000;59.4000;59.4000;0.0000;0.0000;22;Export DZN E;0
122692;muz;37;P;41.4000;41.4000;41.4000;0.0000;0.0000;22;Export DZN E;0
122693;zena;74;P;4.8100;4.8100;4.8100;0.0000;0.0000;17;Export DZN E;0
122694;muz;41;P;47.7000;47.7000;47.7000;0.0000;0.0000;22;Export DZN E;0
122695;zena;39;P;71.1000;71.1000;71.1000;0.0000;0.0000;14;Export DZN E;0
122696;muz;56;P;43.7000;43.7000;43.7000;0.0000;0.0000;22;Export DZN E;0
122697;zena;45;P;63.6500;63.6500;63.6500;0.0000;0.0000;22;Export DZN E;0
122698;zena;39;P;154.4800;154.4800;154.4800;0.0000;0.0000;17;Export DZN E;0
122699;muz;65;P;50.3500;50.3500;50.3500;0.0000;0.0000;14;Export DZN E;0
122700;zena;52;P;44.1400;44.1400;44.1400;0.0000;0.0000;22;Export DZN E;0
122701;zena;44;P;197.6400;197.6400;197.6400;0.0000;0.0000;17;Export DZN E;0
122702;zena;73;P;24.4800;24.4800;24.4800;0.0000;0.0000;22;Export DZN E;0
122703;zena;93;P;31.5400;31.5400;31.5400;0.0000;0.0000;17;Export DZN E;0
122704;zena;64;P;47.5000;47.5000;47.5000;0.0000;0.0000;17;Export DZN E;0
122705;zena;65;P;100.0000;100.0000;100.0000;0.0000;0.0000;14;Export DZN E;0
122706;zena;40;P;81.0000;81.0000;81.0000;0.0000;0.0000;14;Export DZN E;0
122707;muz;70;P;37.5600;37.5600;37.5600;0.0000;0.0000;14;Export DZN E;0
122708;zena;66;P;12.4400;12.4400;12.4400;0.0000;0.0000;30;Export DZN A;0
122709;zena;38;P;553.1600;553.1600;553.1600;0.0000;0.0000;9;Export DZN D;0
122710;zena;55;P;193.5900;193.5900;193.5900;0.0000;0.0000;29;Export DZN A;1
122711;zena;53;P;60.3000;60.3000;60.3000;0.0000;0.0000;9;Export DZN D;0
122712;zena;59;P;44.1000;44.1000;44.1000;0.0000;0.0000;30;Export DZN A;0
122713;zena;62;P;23.4000;23.4000;23.4000;0.0000;0.0000;22;Export DZN E;0
122714;muz;57;Z;65.7000;0.0000;0.0000;0.0000;65.7000;9;Export DZN D;0
122715;zena;42;Z;116.9400;38.9800;38.9800;0.0000;77.9600;14;Export DZN E;0
122716;zena;53;Z;41.8000;13.9400;0.0000;13.9400;27.8600;14;Export DZN E;0
122717;muz;64;P;44.6700;44.6700;44.6700;0.0000;0.0000;14;Export DZN E;0
122718;zena;47;Z;57.6000;0.0000;0.0000;0.0000;57.6000;14;Export DZN E;0
122719;muz;46;P;115.7900;115.7900;115.7900;0.0000;0.0000;30;Export DZN A;0
122720;muz;65;P;66.5000;66.5000;66.5000;0.0000;0.0000;29;Export DZN A;0
122721;muz;44;P;80.7600;80.7600;80.7600;0.0000;0.0000;14;Export DZN E;0
122722;zena;60;P;68.4000;68.4000;68.4000;0.0000;0.0000;30;Export DZN A;0
122723;muz;57;P;49.5000;49.5000;49.5000;0.0000;0.0000;14;Export DZN E;0
122724;muz;72;P;26.3100;26.3100;26.3100;0.0000;0.0000;9;Export DZN D;0
122725;muz;46;P;45.5000;45.5000;45.5000;0.0000;0.0000;9;Export DZN D;0
122726;muz;82;P;117.6100;117.6100;117.6100;0.0000;0.0000;9;Export DZN D;0
122727;zena;38;Z;76.0000;50.6700;50.6700;0.0000;25.3300;22;Export DZN E;0
122728;zena;52;P;30.8000;30.8000;30.8000;0.0000;0.0000;14;Export DZN E;0
122729;muz;56;P;57.6000;57.6000;57.6000;0.0000;0.0000;22;Export DZN E;0
122730;muz;45;P;102.6000;102.6000;102.6000;0.0000;0.0000;17;Export DZN E;0
122731;zena;56;P;22.4200;22.4200;22.4200;0.0000;0.0000;17;Export DZN E;0
122732;zena;53;P;228.0000;228.0000;228.0000;0.0000;0.0000;9;Export DZN D;0
122733;zena;50;P;136.8000;136.8000;136.8000;0.0000;0.0000;14;Export DZN E;0
122734;muz;47;P;59.4000;59.4000;59.4000;0.0000;0.0000;29;Export DZN A;0
122735;muz;36;Z;133.3800;44.4600;44.4600;0.0000;88.9200;30;Export DZN A;0
122736;zena;43;P;40.5000;40.5000;40.5000;0.0000;0.0000;9;Export DZN D;0
122737;muz;84;P;71.2500;71.2500;71.2500;0.0000;0.0000;9;Export DZN D;0
122738;zena;50;P;52.2000;52.2000;52.2000;0.0000;0.0000;30;Export DZN A;0
122739;zena;50;P;36.9000;36.9000;36.9000;0.0000;0.0000;14;Export DZN E;0
122740;zena;42;P;66.5000;66.5000;66.5000;0.0000;0.0000;22;Export DZN E;0
122741;muz;51;P;232.1400;232.1400;232.1400;0.0000;0.0000;17;Export DZN E;0
122742;zena;44;P;54.9000;54.9000;54.9000;0.0000;0.0000;14;Export DZN E;0
122743;muz;41;P;5.4900;5.4900;5.4900;0.0000;0.0000;17;Export DZN E;0
122744;zena;38;P;64.6000;64.6000;64.6000;0.0000;0.0000;17;Export DZN E;0
122745;zena;42;Z;208.7700;208.7700;139.1800;69.5900;0.0000;9;Export DZN D;0
122746;zena;50;P;58.5600;58.5600;58.5600;0.0000;0.0000;29;Export DZN A;0
122747;zena;48;P;61.0000;61.0000;61.0000;0.0000;0.0000;9;Export DZN D;0
122748;zena;50;P;44.1400;44.1400;44.1400;0.0000;0.0000;22;Export DZN E;0
122749;zena;81;P;10.6400;10.6400;10.6400;0.0000;0.0000;14;Export DZN E;0
122750;zena;53;Z;73.6100;73.6100;49.0600;24.5500;0.0000;29;Export DZN A;0
122751;zena;44;P;70.3000;70.3000;70.3000;0.0000;0.0000;31;Export DZN A;0
122752;muz;46;Z;69.3000;69.3000;46.2000;23.1000;0.0000;17;Export DZN E;0
122753;muz;45;Z;124.0000;124.0000;82.6600;41.3400;0.0000;29;Export DZN A;0
122754;zena;66;P;27.7400;27.7400;27.7400;0.0000;0.0000;29;Export DZN A;0
122755;zena;60;P;63.8000;63.8000;63.8000;0.0000;0.0000;17;Export DZN E;0
122756;zena;41;P;336.2700;336.2700;336.2700;0.0000;0.0000;9;Export DZN D;0
122757;zena;39;P;36.9000;36.9000;36.9000;0.0000;0.0000;17;Export DZN E;0
122758;zena;43;P;60.3000;60.3000;60.3000;0.0000;0.0000;29;Export DZN A;0
122759;zena;53;P;46.5500;46.5500;46.5500;0.0000;0.0000;17;Export DZN E;0
122760;zena;47;Z;223.6000;74.5400;74.5400;0.0000;149.0600;17;Export DZN E;0
122761;zena;58;P;68.0000;68.0000;68.0000;0.0000;0.0000;31;Export DZN A;0
122762;zena;56;P;34.2000;34.2000;34.2000;0.0000;0.0000;22;Export DZN E;0
122763;zena;70;Z;26.6000;0.0000;0.0000;0.0000;26.6000;22;Export DZN E;0
122764;zena;40;P;34.2000;34.2000;34.2000;0.0000;0.0000;22;Export DZN E;0
122765;zena;45;P;50.3500;50.3500;50.3500;0.0000;0.0000;22;Export DZN E;0
122766;zena;79;P;107.0300;107.0300;107.0300;0.0000;0.0000;22;Export DZN E;0
122767;zena;63;P;71.1000;71.1000;71.1000;0.0000;0.0000;22;Export DZN E;0
122768;muz;48;P;71.3900;71.3900;71.3900;0.0000;0.0000;22;Export DZN E;0
122769;zena;56;P;24.0000;24.0000;24.0000;0.0000;0.0000;22;Export DZN E;0
122770;muz;47;P;74.1000;74.1000;74.1000;0.0000;0.0000;22;Export DZN E;0
122771;zena;59;Z;89.5500;59.7000;59.7000;0.0000;29.8500;30;Export DZN A;0
122772;zena;64;P;151.7700;151.7700;151.7700;0.0000;0.0000;31;Export DZN A;0
122773;muz;64;P;73.8000;73.8000;73.8000;0.0000;0.0000;31;Export DZN A;0
122774;zena;40;Z;76.0000;25.3300;25.3300;0.0000;50.6700;22;Export DZN E;0
122775;zena;92;P;72.1300;72.1300;72.1300;0.0000;0.0000;22;Export DZN E;0
122776;zena;48;P;43.7000;43.7000;43.7000;0.0000;0.0000;9;Export DZN D;0
122777;zena;58;P;121.3400;121.3400;121.3400;0.0000;0.0000;9;Export DZN D;0
122778;zena;63;P;59.8500;59.8500;59.8500;0.0000;0.0000;22;Export DZN E;0
122779;muz;51;P;57.0000;57.0000;57.0000;0.0000;0.0000;22;Export DZN E;0
122780;zena;43;Z;110.5500;73.7000;73.7000;0.0000;36.8500;22;Export DZN E;0
122781;zena;54;P;70.0000;70.0000;70.0000;0.0000;0.0000;22;Export DZN E;0
122782;zena;47;P;52.2000;52.2000;52.2000;0.0000;0.0000;17;Export DZN E;0
122783;zena;44;P;100.0800;100.0800;100.0800;0.0000;0.0000;17;Export DZN E;0
122784;muz;39;P;70.4000;70.4000;70.4000;0.0000;0.0000;17;Export DZN E;0
122785;zena;43;Z;66.5000;22.1800;22.1800;0.0000;44.3200;14;Export DZN E;0
122786;muz;40;P;67.4500;67.4500;67.4500;0.0000;0.0000;31;Export DZN A;0
122787;zena;72;P;53.2000;53.2000;53.2000;0.0000;0.0000;22;Export DZN E;0
122788;zena;56;P;78.0000;78.0000;78.0000;0.0000;0.0000;14;Export DZN E;0
122789;zena;54;P;66.5000;66.5000;66.5000;0.0000;0.0000;17;Export DZN E;0
122790;muz;45;P;154.6600;154.6600;154.6600;0.0000;0.0000;14;Export DZN E;0
122791;zena;53;P;73.8000;73.8000;73.8000;0.0000;0.0000;8;Export DZN D;0
122792;zena;43;Z;56.8800;0.0000;0.0000;0.0000;56.8800;14;Export DZN E;0
122793;muz;67;P;33.9400;33.9400;33.9400;0.0000;0.0000;14;Export DZN E;0
122794;muz;46;Z;83.0400;27.6800;27.6800;0.0000;55.3600;14;Export DZN E;0
122795;zena;63;P;38.7000;38.7000;38.7000;0.0000;0.0000;22;Export DZN E;0
122796;zena;56;P;227.0600;227.0600;227.0600;0.0000;0.0000;9;Export DZN D;0
122797;muz;42;P;44.1000;44.1000;44.1000;0.0000;0.0000;9;Export DZN D;0
122798;zena;48;Z;49.5000;0.0000;0.0000;0.0000;49.5000;17;Export DZN E;0
122799;zena;43;P;64.6000;64.6000;64.6000;0.0000;0.0000;9;Export DZN D;0
122800;muz;60;P;27.9000;27.9000;27.9000;0.0000;0.0000;9;Export DZN D;0
122801;zena;42;P;53.9800;53.9800;53.9800;0.0000;0.0000;17;Export DZN E;0
122802;muz;49;Z;300.6100;0.0000;0.0000;0.0000;300.6100;14;Export DZN E;0
122803;muz;47;P;109.0000;109.0000;109.0000;0.0000;0.0000;14;Export DZN E;0
122804;muz;48;P;69.3500;69.3500;69.3500;0.0000;0.0000;22;Export DZN E;0
122805;muz;53;P;63.9000;63.9000;63.9000;0.0000;0.0000;22;Export DZN E;0
122806;zena;51;P;70.3000;70.3000;70.3000;0.0000;0.0000;31;Export DZN A;0
122807;zena;42;P;135.0900;135.0900;135.0900;0.0000;0.0000;9;Export DZN D;0
122808;muz;66;Z;156.4000;0.0000;0.0000;0.0000;156.4000;14;Export DZN E;0
122809;zena;45;P;71.1000;71.1000;71.1000;0.0000;0.0000;22;Export DZN E;0
122810;zena;25;Z;119.7700;39.9300;39.9300;0.0000;79.8400;29;Export DZN A;0
122811;zena;45;Z;50.8300;50.0000;50.0000;0.0000;0.8300;17;Export DZN E;0
122812;muz;60;P;56.7000;56.7000;56.7000;0.0000;0.0000;30;Export DZN A;0
122813;muz;64;Z;71.1000;23.7000;23.7000;0.0000;47.4000;29;Export DZN A;0
122814;zena;38;P;61.5400;61.5400;61.5400;0.0000;0.0000;31;Export DZN A;0
122815;muz;43;P;506.9900;506.9900;506.9900;0.0000;0.0000;9;Export DZN D;0
122816;muz;46;Z;89.0500;29.6900;29.6900;0.0000;59.3600;29;Export DZN A;0
122817;zena;49;P;76.0000;76.0000;76.0000;0.0000;0.0000;9;Export DZN D;0
122818;muz;46;P;105.2700;105.2700;105.2700;0.0000;0.0000;31;Export DZN A;0
122819;zena;73;Z;15.1200;15.1200;10.0800;5.0400;0.0000;14;Export DZN E;0
122820;zena;46;Z;361.7300;241.1600;241.1600;0.0000;120.5700;9;Export DZN D;0
122821;zena;69;P;23.7600;23.7600;23.7600;0.0000;0.0000;14;Export DZN E;0
122822;muz;53;P;47.7000;47.7000;47.7000;0.0000;0.0000;17;Export DZN E;0
122823;muz;51;P;75.6000;75.6000;75.6000;0.0000;0.0000;22;Export DZN E;0
122824;muz;70;P;97.4100;97.4100;97.4100;0.0000;0.0000;29;Export DZN A;0
122825;muz;43;P;188.0200;188.0200;188.0200;0.0000;0.0000;22;Export DZN E;0
122826;muz;45;Z;63.6500;21.2300;21.2300;0.0000;42.4200;22;Export DZN E;0
122827;zena;52;P;367.5500;367.5500;367.5500;0.0000;0.0000;22;Export DZN E;0
122828;zena;54;P;76.0000;76.0000;76.0000;0.0000;0.0000;31;Export DZN A;0
122829;zena;44;P;73.8000;73.8000;73.8000;0.0000;0.0000;29;Export DZN A;0
122830;zena;66;P;106.5500;106.5500;106.5500;0.0000;0.0000;29;Export DZN A;0
122831;zena;45;Z;30.6000;10.2000;10.2000;0.0000;20.4000;29;Export DZN A;0
122832;muz;44;Z;1131.0000;754.0000;754.0000;0.0000;377.0000;31;Export DZN A;0
122833;muz;65;P;63.6500;63.6500;63.6500;0.0000;0.0000;29;Export DZN A;0
122834;muz;47;Z;69.2900;69.2900;46.1800;23.1100;0.0000;22;Export DZN E;0
122835;muz;45;S;59.4000;0.0000;0.0000;0.0000;59.4000;22;Export DZN E;0
122836;muz;59;Z;90.6300;0.0000;0.0000;0.0000;90.6300;30;Export DZN A;0
122837;zena;46;P;58.1800;58.1800;58.1800;0.0000;0.0000;22;Export DZN E;0
122838;zena;43;P;35.1500;35.1500;35.1500;0.0000;0.0000;30;Export DZN A;0
122839;zena;50;Z;59.4000;19.8000;19.8000;0.0000;39.6000;17;Export DZN E;0
122840;zena;50;P;111.8100;111.8100;111.8100;0.0000;0.0000;22;Export DZN E;0
122841;muz;67;P;92.3000;92.3000;92.3000;0.0000;0.0000;22;Export DZN E;0
122842;zena;39;P;30.4000;30.4000;30.4000;0.0000;0.0000;22;Export DZN E;0
122843;muz;64;Z;62.5200;41.6800;41.6800;0.0000;20.8400;14;Export DZN E;0
122844;zena;58;P;51.3000;51.3000;51.3000;0.0000;0.0000;29;Export DZN A;0
122845;muz;41;P;123.6700;123.6700;123.6700;0.0000;0.0000;31;Export DZN A;0
122846;zena;56;P;46.0000;46.0000;46.0000;0.0000;0.0000;30;Export DZN A;0
122847;zena;59;P;278.3700;278.3700;278.3700;0.0000;0.0000;14;Export DZN E;0
122848;muz;60;P;59.4000;59.4000;59.4000;0.0000;0.0000;9;Export DZN D;0
122849;zena;62;P;259.2900;259.2900;259.2900;0.0000;0.0000;9;Export DZN D;0
122850;muz;43;P;115.9000;115.9000;115.9000;0.0000;0.0000;30;Export DZN A;0
122851;zena;54;P;103.5500;103.5500;103.5500;0.0000;0.0000;17;Export DZN E;0
122852;muz;62;P;48.4500;48.4500;48.4500;0.0000;0.0000;9;Export DZN D;0
122853;zena;74;Z;38.0000;0.0000;0.0000;0.0000;38.0000;9;Export DZN D;0
122854;zena;58;Z;193.6000;129.0700;129.0700;0.0000;64.5300;9;Export DZN D;0
122855;muz;46;P;110.7000;110.7000;110.7000;0.0000;0.0000;8;Export DZN D;0
122856;zena;50;P;40.8500;40.8500;40.8500;0.0000;0.0000;9;Export DZN D;0
122857;zena;42;Z;177.8600;177.8600;118.5600;59.3000;0.0000;31;Export DZN A;0
122858;muz;57;P;79.8000;79.8000;79.8000;0.0000;0.0000;27;Export DZN E;1
122859;zena;58;P;262.6600;262.6600;262.6600;0.0000;0.0000;9;Export DZN D;0
122860;muz;79;P;41.5000;41.5000;41.5000;0.0000;0.0000;9;Export DZN D;0
122861;muz;51;P;71.2500;71.2500;71.2500;0.0000;0.0000;14;Export DZN E;0
122862;muz;58;P;245.5500;245.5500;245.5500;0.0000;0.0000;31;Export DZN A;0
122863;zena;77;P;11.4100;11.4100;11.4100;0.0000;0.0000;9;Export DZN D;0
122864;muz;36;Z;33.2500;0.0000;0.0000;0.0000;33.2500;9;Export DZN D;0
122865;zena;46;P;105.3500;105.3500;105.3500;0.0000;0.0000;14;Export DZN E;0
122866;muz;43;P;104.8900;104.8900;104.8900;0.0000;0.0000;29;Export DZN A;0
122867;muz;47;P;288.7400;288.7400;288.7400;0.0000;0.0000;30;Export DZN A;0
122868;muz;74;P;24.7000;24.7000;24.7000;0.0000;0.0000;22;Export DZN E;0
122869;muz;58;P;39.0000;39.0000;39.0000;0.0000;0.0000;14;Export DZN E;0
122870;muz;52;P;67.4500;67.4500;67.4500;0.0000;0.0000;22;Export DZN E;0
122871;zena;71;P;120.8800;120.8800;120.8800;0.0000;0.0000;22;Export DZN E;0
122872;zena;68;P;23.2000;23.2000;23.2000;0.0000;0.0000;22;Export DZN E;0
122873;zena;60;Z;59.8500;39.9000;39.9000;0.0000;19.9500;17;Export DZN E;0
122874;muz;45;P;83.0000;83.0000;83.0000;0.0000;0.0000;22;Export DZN E;0
122875;muz;49;P;71.1000;71.1000;71.1000;0.0000;0.0000;17;Export DZN E;0
122876;zena;65;Z;14.0000;0.0000;0.0000;0.0000;14.0000;30;Export DZN A;0
122877;zena;42;P;176.5800;176.5800;176.5800;0.0000;0.0000;9;Export DZN D;0
122878;muz;42;Z;123.3000;123.3000;82.2000;41.1000;0.0000;25;Export DZN E;0
122879;muz;74;P;23.4000;23.4000;23.4000;0.0000;0.0000;22;Export DZN E;0
122880;zena;47;P;82.5400;82.5400;82.5400;0.0000;0.0000;14;Export DZN E;0
122881;zena;44;P;145.3500;145.3500;145.3500;0.0000;0.0000;17;Export DZN E;0
122882;muz;50;P;333.1700;333.1700;333.1700;0.0000;0.0000;17;Export DZN E;0
122883;zena;66;P;88.3200;88.3200;88.3200;0.0000;0.0000;14;Export DZN E;0
122884;zena;68;P;37.2000;37.2000;37.2000;0.0000;0.0000;17;Export DZN E;0
122885;muz;40;P;83.6000;83.6000;83.6000;0.0000;0.0000;30;Export DZN A;0
122886;zena;39;P;60.3000;60.3000;60.3000;0.0000;0.0000;30;Export DZN A;0
